"gss_code","gss_name","geography","sex","date","ratio","ratio_lower","ratio_upper","ratio_type","gp_count","actual_births"
"E06000017","Rutland","LAD23","persons","01/06/2018",1.106297771,NA,NA,"interpolated",298.8,NA
"E06000017","Rutland","LAD23","persons","01/07/2018",1.098497496,NA,NA,"actual",299.5,329
"E06000017","Rutland","LAD23","persons","01/08/2018",1.0918788,NA,NA,"interpolated",311.8,NA
"E06000017","Rutland","LAD23","persons","01/09/2018",1.085260104,NA,NA,"interpolated",302.8,NA
"E06000017","Rutland","LAD23","persons","01/10/2018",1.078641408,NA,NA,"interpolated",304,NA
"E06000017","Rutland","LAD23","persons","01/11/2018",1.072022712,NA,NA,"interpolated",306.3,NA
"E06000017","Rutland","LAD23","persons","01/12/2018",1.065404016,NA,NA,"interpolated",303.1,NA
"E06000017","Rutland","LAD23","persons","01/01/2019",1.05878532,NA,NA,"actual",307.9,326
"E06000017","Rutland","LAD23","persons","01/02/2019",1.058472861,NA,NA,"interpolated",315.4,NA
"E06000017","Rutland","LAD23","persons","01/03/2019",1.058160403,NA,NA,"interpolated",314.9,NA
"E06000017","Rutland","LAD23","persons","01/04/2019",1.057847945,NA,NA,"interpolated",307.8,NA
"E06000017","Rutland","LAD23","persons","01/05/2019",1.057535486,NA,NA,"interpolated",307.2,NA
"E06000017","Rutland","LAD23","persons","01/06/2019",1.057223028,NA,NA,"interpolated",301.4,NA
"E06000017","Rutland","LAD23","persons","01/07/2019",1.056910569,NA,NA,"actual",295.2,312
"E06000017","Rutland","LAD23","persons","01/08/2019",1.054888161,NA,NA,"interpolated",283.4,NA
"E06000017","Rutland","LAD23","persons","01/09/2019",1.052865753,NA,NA,"interpolated",280,NA
"E06000017","Rutland","LAD23","persons","01/10/2019",1.050843344,NA,NA,"interpolated",276.7,NA
"E06000017","Rutland","LAD23","persons","01/11/2019",1.048820936,NA,NA,"interpolated",283,NA
"E06000017","Rutland","LAD23","persons","01/12/2019",1.046798528,NA,NA,"interpolated",278.6,NA
"E06000017","Rutland","LAD23","persons","01/01/2020",1.044776119,NA,NA,"actual",268,280
"E06000017","Rutland","LAD23","persons","01/02/2020",1.047796448,NA,NA,"interpolated",266.2,NA
"E06000017","Rutland","LAD23","persons","01/03/2020",1.050816776,NA,NA,"interpolated",261.9,NA
"E06000017","Rutland","LAD23","persons","01/04/2020",1.053837104,NA,NA,"interpolated",250.4,NA
"E06000017","Rutland","LAD23","persons","01/05/2020",1.056857433,NA,NA,"interpolated",250.7,NA
"E06000017","Rutland","LAD23","persons","01/06/2020",1.059877761,NA,NA,"interpolated",252.9,NA
"E06000017","Rutland","LAD23","persons","01/07/2020",1.062898089,NA,NA,"actual",251.2,267
"E06000017","Rutland","LAD23","persons","01/08/2020",1.060295757,NA,NA,"interpolated",253.3,NA
"E06000017","Rutland","LAD23","persons","01/09/2020",1.057693425,NA,NA,"interpolated",247.1,NA
"E06000017","Rutland","LAD23","persons","01/10/2020",1.055091092,NA,NA,"interpolated",235.2,NA
"E06000017","Rutland","LAD23","persons","01/11/2020",1.05248876,NA,NA,"interpolated",246.3,NA
"E06000017","Rutland","LAD23","persons","01/12/2020",1.049886428,NA,NA,"interpolated",261.5,NA
"E06000017","Rutland","LAD23","persons","01/01/2021",1.047284095,NA,NA,"actual",255.9,268
"E06000017","Rutland","LAD23","persons","01/02/2021",1.049455916,NA,NA,"interpolated",257.7,NA
"E06000017","Rutland","LAD23","persons","01/03/2021",1.051627737,NA,NA,"interpolated",256.2,NA
"E06000017","Rutland","LAD23","persons","01/04/2021",1.053799558,NA,NA,"interpolated",259.3,NA
"E06000017","Rutland","LAD23","persons","01/05/2021",1.055971379,NA,NA,"interpolated",262.5,NA
"E06000017","Rutland","LAD23","persons","01/06/2021",1.0581432,NA,NA,"interpolated",264.4,NA
"E06000017","Rutland","LAD23","persons","01/07/2021",1.060315021,NA,NA,"actual",260.3,276
"E06000017","Rutland","LAD23","persons","01/08/2021",1.061148987,NA,NA,"interpolated",258.8,NA
"E06000017","Rutland","LAD23","persons","01/09/2021",1.061982953,NA,NA,"interpolated",263.6,NA
"E06000017","Rutland","LAD23","persons","01/10/2021",1.06281692,NA,NA,"interpolated",262.7,NA
"E06000017","Rutland","LAD23","persons","01/11/2021",1.063650886,NA,NA,"interpolated",255.6,NA
"E06000017","Rutland","LAD23","persons","01/12/2021",1.064484852,NA,NA,"interpolated",258,NA
"E06000017","Rutland","LAD23","persons","01/01/2022",1.065318818,NA,NA,"actual",257.2,274
"E06000017","Rutland","LAD23","persons","01/02/2022",1.064824958,NA,NA,"interpolated",253.5,NA
"E06000017","Rutland","LAD23","persons","01/03/2022",1.064331098,NA,NA,"interpolated",259.2,NA
"E06000017","Rutland","LAD23","persons","01/04/2022",1.063837238,NA,NA,"interpolated",254.7,NA
"E06000017","Rutland","LAD23","persons","01/05/2022",1.063343378,NA,NA,"interpolated",249.2,NA
"E06000017","Rutland","LAD23","persons","01/06/2022",1.062849518,NA,NA,"interpolated",252.3,NA
"E06000017","Rutland","LAD23","persons","01/07/2022",1.062355658,NA,NA,"actual",259.8,276
"E06000017","Rutland","LAD23","persons","01/08/2022",1.071084285,NA,NA,"interpolated",255.6,NA
"E06000017","Rutland","LAD23","persons","01/09/2022",1.079812912,NA,NA,"interpolated",257.8,NA
"E06000017","Rutland","LAD23","persons","01/10/2022",1.088541539,NA,NA,"interpolated",264.6,NA
"E06000017","Rutland","LAD23","persons","01/11/2022",1.097270167,NA,NA,"interpolated",256.2,NA
"E06000017","Rutland","LAD23","persons","01/12/2022",1.105998794,NA,NA,"interpolated",250,NA
"E06000017","Rutland","LAD23","persons","01/01/2023",1.114727421,NA,NA,"actual",245.8,274
"E06000017","Rutland","LAD23","persons","01/02/2023",1.108193504,NA,NA,"interpolated",254,NA
"E06000017","Rutland","LAD23","persons","01/03/2023",1.101659588,NA,NA,"interpolated",251.9,NA
"E06000017","Rutland","LAD23","persons","01/04/2023",1.095125672,NA,NA,"interpolated",258.4,NA
"E06000017","Rutland","LAD23","persons","01/05/2023",1.088591755,NA,NA,"interpolated",252.2,NA
"E06000017","Rutland","LAD23","persons","01/06/2023",1.082057839,NA,NA,"interpolated",254.1,NA
"E06000017","Rutland","LAD23","persons","01/07/2023",1.075523922,NA,NA,"actual",252.9,272
"E06000017","Rutland","LAD23","persons","01/08/2023",1.06287277,NA,NA,"interpolated",263.1,NA
"E06000017","Rutland","LAD23","persons","01/09/2023",1.050221617,NA,NA,"interpolated",266.7,NA
"E06000017","Rutland","LAD23","persons","01/10/2023",1.037570464,NA,NA,"interpolated",268,NA
"E06000017","Rutland","LAD23","persons","01/11/2023",1.024919311,NA,NA,"interpolated",277.9,NA
"E06000017","Rutland","LAD23","persons","01/12/2023",1.012268158,NA,NA,"interpolated",276.5,NA
"E06000017","Rutland","LAD23","persons","01/01/2024",0.999617005,NA,NA,"actual",261.1,261
"E06000017","Rutland","LAD23","persons","01/02/2024",1.007783556,0.934423919,1.081143194,"predicted",263.7,NA
"E06000017","Rutland","LAD23","persons","01/03/2024",1.015950108,0.94259047,1.089309746,"predicted",263.2,NA
"E06000017","Rutland","LAD23","persons","01/04/2024",1.024116659,0.950757022,1.097476297,"predicted",255,NA
"E06000017","Rutland","LAD23","persons","01/05/2024",1.032283211,0.958923573,1.105642849,"predicted",259.9,NA
"E06000017","Rutland","LAD23","persons","01/06/2024",1.040449762,0.967090125,1.1138094,"predicted",250.6,NA
"E06000017","Rutland","LAD23","persons","01/07/2024",1.048616314,0.975256676,1.121975952,"predicted",253.5,NA
"E06000017","Rutland","LAD23","persons","01/08/2024",1.048616314,0.974370341,1.122862287,"predicted",243.4,NA
"E06000017","Rutland","LAD23","persons","01/09/2024",1.048616314,0.973484005,1.123748623,"predicted",247.1,NA
"E06000017","Rutland","LAD23","persons","01/10/2024",1.048616314,0.972597669,1.124634959,"predicted",238.3,NA
"E06000017","Rutland","LAD23","persons","01/11/2024",1.048616314,0.971711334,1.125521294,"predicted",238.3,NA
"E06000017","Rutland","LAD23","persons","01/12/2024",1.048616314,0.970824998,1.12640763,"predicted",240.3,NA
"E06000017","Rutland","LAD23","persons","01/01/2025",1.048616314,0.969938663,1.127293965,"predicted",238.1,NA
"E06000017","Rutland","LAD23","persons","01/02/2025",1.048616314,0.969108556,1.128124072,"predicted",244.1,NA
"E06000017","Rutland","LAD23","persons","01/03/2025",1.048616314,0.96827845,1.128954178,"predicted",242,NA
"E06000017","Rutland","LAD23","persons","01/04/2025",1.048616314,0.967448344,1.129784284,"predicted",243.6,NA
"E06000017","Rutland","LAD23","persons","01/05/2025",1.048616314,0.966618238,1.13061439,"predicted",232.2,NA
"E06000017","Rutland","LAD23","persons","01/06/2025",1.048616314,0.965788132,1.131444496,"predicted",233.2,NA
"E06000017","Rutland","LAD23","persons","01/07/2025",1.048616314,0.964958026,1.132274602,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/08/2025",1.048616314,0.964174637,1.133057991,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/09/2025",1.048616314,0.963391249,1.133841379,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/10/2025",1.048616314,0.96260786,1.134624768,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/11/2025",1.048616314,0.961824472,1.135408156,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/12/2025",1.048616314,0.961041083,1.136191545,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/01/2026",1.048616314,0.960257695,1.136974933,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/02/2026",1.048616314,0.959513925,1.137718703,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/03/2026",1.048616314,0.958770156,1.138462472,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/04/2026",1.048616314,0.958026386,1.139206242,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/05/2026",1.048616314,0.957282617,1.139950011,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/06/2026",1.048616314,0.956538847,1.140693781,"predicted",NA,NA
"E06000017","Rutland","LAD23","persons","01/07/2026",1.048616314,0.955795078,1.14143755,"predicted",NA,NA
"E06000018","Nottingham","LAD23","persons","01/01/2015",1.138791946,NA,NA,"actual",3725,4242
"E06000018","Nottingham","LAD23","persons","01/02/2015",1.141620353,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/03/2015",1.14444876,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/04/2015",1.147277167,NA,NA,"interpolated",3699,NA
"E06000018","Nottingham","LAD23","persons","01/05/2015",1.150105573,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/06/2015",1.15293398,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/07/2015",1.155762387,NA,NA,"actual",3653,4222
"E06000018","Nottingham","LAD23","persons","01/08/2015",1.152381501,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/09/2015",1.149000614,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/10/2015",1.145619728,NA,NA,"interpolated",3674.8,NA
"E06000018","Nottingham","LAD23","persons","01/11/2015",1.142238842,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/12/2015",1.138857955,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/01/2016",1.135477069,NA,NA,"actual",3794,4308
"E06000018","Nottingham","LAD23","persons","01/02/2016",1.136717022,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/03/2016",1.137956975,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/04/2016",1.139196928,NA,NA,"interpolated",3772.2,NA
"E06000018","Nottingham","LAD23","persons","01/05/2016",1.140436881,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/06/2016",1.141676833,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/07/2016",1.142916786,NA,NA,"actual",3832.3,4380
"E06000018","Nottingham","LAD23","persons","01/08/2016",1.140756801,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/09/2016",1.138596815,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/10/2016",1.13643683,NA,NA,"interpolated",3798.7,NA
"E06000018","Nottingham","LAD23","persons","01/11/2016",1.134276845,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/12/2016",1.132116859,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/01/2017",1.129956874,NA,NA,"actual",3802.8,4297
"E06000018","Nottingham","LAD23","persons","01/02/2017",1.128348658,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/03/2017",1.126740442,NA,NA,"interpolated",NA,NA
"E06000018","Nottingham","LAD23","persons","01/04/2017",1.125132226,NA,NA,"interpolated",3785.8,NA
"E06000018","Nottingham","LAD23","persons","01/05/2017",1.123524009,NA,NA,"interpolated",3753.2,NA
"E06000018","Nottingham","LAD23","persons","01/06/2017",1.121915793,NA,NA,"interpolated",3718.5,NA
"E06000018","Nottingham","LAD23","persons","01/07/2017",1.120307577,NA,NA,"actual",3745.4,4196
"E06000018","Nottingham","LAD23","persons","01/08/2017",1.124094499,NA,NA,"interpolated",3673.9,NA
"E06000018","Nottingham","LAD23","persons","01/09/2017",1.127881421,NA,NA,"interpolated",3628.2,NA
"E06000018","Nottingham","LAD23","persons","01/10/2017",1.131668343,NA,NA,"interpolated",3646.6,NA
"E06000018","Nottingham","LAD23","persons","01/11/2017",1.135455265,NA,NA,"interpolated",3685.3,NA
"E06000018","Nottingham","LAD23","persons","01/12/2017",1.139242187,NA,NA,"interpolated",3705.3,NA
"E06000018","Nottingham","LAD23","persons","01/01/2018",1.143029109,NA,NA,"actual",3655.2,4178
"E06000018","Nottingham","LAD23","persons","01/02/2018",1.137791702,NA,NA,"interpolated",3691.4,NA
"E06000018","Nottingham","LAD23","persons","01/03/2018",1.132554294,NA,NA,"interpolated",3676.4,NA
"E06000018","Nottingham","LAD23","persons","01/04/2018",1.127316887,NA,NA,"interpolated",3641.7,NA
"E06000018","Nottingham","LAD23","persons","01/05/2018",1.122079479,NA,NA,"interpolated",3610.2,NA
"E06000018","Nottingham","LAD23","persons","01/06/2018",1.116842072,NA,NA,"interpolated",3604.3,NA
"E06000018","Nottingham","LAD23","persons","01/07/2018",1.111604664,NA,NA,"actual",3602,4004
"E06000018","Nottingham","LAD23","persons","01/08/2018",1.111731291,NA,NA,"interpolated",3570.5,NA
"E06000018","Nottingham","LAD23","persons","01/09/2018",1.111857918,NA,NA,"interpolated",3515.1,NA
"E06000018","Nottingham","LAD23","persons","01/10/2018",1.111984545,NA,NA,"interpolated",3490.6,NA
"E06000018","Nottingham","LAD23","persons","01/11/2018",1.112111171,NA,NA,"interpolated",3510.2,NA
"E06000018","Nottingham","LAD23","persons","01/12/2018",1.112237798,NA,NA,"interpolated",3510.7,NA
"E06000018","Nottingham","LAD23","persons","01/01/2019",1.112364425,NA,NA,"actual",3457.5,3846
"E06000018","Nottingham","LAD23","persons","01/02/2019",1.112863918,NA,NA,"interpolated",3465.2,NA
"E06000018","Nottingham","LAD23","persons","01/03/2019",1.113363412,NA,NA,"interpolated",3475.5,NA
"E06000018","Nottingham","LAD23","persons","01/04/2019",1.113862905,NA,NA,"interpolated",3494.1,NA
"E06000018","Nottingham","LAD23","persons","01/05/2019",1.114362398,NA,NA,"interpolated",3442.6,NA
"E06000018","Nottingham","LAD23","persons","01/06/2019",1.114861892,NA,NA,"interpolated",3487.6,NA
"E06000018","Nottingham","LAD23","persons","01/07/2019",1.115361385,NA,NA,"actual",3476.9,3878
"E06000018","Nottingham","LAD23","persons","01/08/2019",1.115830472,NA,NA,"interpolated",3498.8,NA
"E06000018","Nottingham","LAD23","persons","01/09/2019",1.116299558,NA,NA,"interpolated",3483.5,NA
"E06000018","Nottingham","LAD23","persons","01/10/2019",1.116768644,NA,NA,"interpolated",3427.6,NA
"E06000018","Nottingham","LAD23","persons","01/11/2019",1.117237731,NA,NA,"interpolated",3414.5,NA
"E06000018","Nottingham","LAD23","persons","01/12/2019",1.117706817,NA,NA,"interpolated",3430.5,NA
"E06000018","Nottingham","LAD23","persons","01/01/2020",1.118175903,NA,NA,"actual",3381.4,3781
"E06000018","Nottingham","LAD23","persons","01/02/2020",1.117938722,NA,NA,"interpolated",3411.4,NA
"E06000018","Nottingham","LAD23","persons","01/03/2020",1.11770154,NA,NA,"interpolated",3428.6,NA
"E06000018","Nottingham","LAD23","persons","01/04/2020",1.117464358,NA,NA,"interpolated",3358.8,NA
"E06000018","Nottingham","LAD23","persons","01/05/2020",1.117227176,NA,NA,"interpolated",3314.5,NA
"E06000018","Nottingham","LAD23","persons","01/06/2020",1.116989994,NA,NA,"interpolated",3304.6,NA
"E06000018","Nottingham","LAD23","persons","01/07/2020",1.116752812,NA,NA,"actual",3289,3673
"E06000018","Nottingham","LAD23","persons","01/08/2020",1.115104509,NA,NA,"interpolated",3246.4,NA
"E06000018","Nottingham","LAD23","persons","01/09/2020",1.113456206,NA,NA,"interpolated",3231.6,NA
"E06000018","Nottingham","LAD23","persons","01/10/2020",1.111807903,NA,NA,"interpolated",3234.1,NA
"E06000018","Nottingham","LAD23","persons","01/11/2020",1.110159599,NA,NA,"interpolated",3238.4,NA
"E06000018","Nottingham","LAD23","persons","01/12/2020",1.108511296,NA,NA,"interpolated",3225.2,NA
"E06000018","Nottingham","LAD23","persons","01/01/2021",1.106862993,NA,NA,"actual",3164.8,3503
"E06000018","Nottingham","LAD23","persons","01/02/2021",1.11191897,NA,NA,"interpolated",3106.6,NA
"E06000018","Nottingham","LAD23","persons","01/03/2021",1.116974948,NA,NA,"interpolated",3054.7,NA
"E06000018","Nottingham","LAD23","persons","01/04/2021",1.122030925,NA,NA,"interpolated",2985.7,NA
"E06000018","Nottingham","LAD23","persons","01/05/2021",1.127086902,NA,NA,"interpolated",2959.8,NA
"E06000018","Nottingham","LAD23","persons","01/06/2021",1.132142879,NA,NA,"interpolated",2954.7,NA
"E06000018","Nottingham","LAD23","persons","01/07/2021",1.137198857,NA,NA,"actual",2938.8,3342
"E06000018","Nottingham","LAD23","persons","01/08/2021",1.136807302,NA,NA,"interpolated",2947.3,NA
"E06000018","Nottingham","LAD23","persons","01/09/2021",1.136415747,NA,NA,"interpolated",2937.3,NA
"E06000018","Nottingham","LAD23","persons","01/10/2021",1.136024193,NA,NA,"interpolated",2958.6,NA
"E06000018","Nottingham","LAD23","persons","01/11/2021",1.135632638,NA,NA,"interpolated",2970.3,NA
"E06000018","Nottingham","LAD23","persons","01/12/2021",1.135241084,NA,NA,"interpolated",3007.3,NA
